pair_id,customer_tweet_id,apple_tweet_id,customer_text,apple_reply,created_at
2438,109030,109029,please fix or look more into the iPhones freezing and then restarting 2-4 times in a row. I have the iPhone 8 Plus and it’s done this 4 times to me in the last 12 hours,We can help! We know how important it is that our devices work as expected. Which version of iOS are you currently running? You can check in Settings &gt; General &gt; About &gt; Version.,Thu Nov 23 18:36:01 +0000 2017
2439,109032,109031,iPhone battery is BS I️m already at 30% and I️ took my phone off the charger at like 9:30???,"We're happy to look into your battery life further with you today. Which model iPhone do you have, and which version of iOS are you using? When did you begin to notice battery issues?",Thu Nov 23 19:51:52 +0000 2017
2440,109034,109033,"okay basically i deleted vsco so i could delete all the pics and i re downloaded it so it takes up less space, AND NOW IT REFUSES TO GO BACK INTO THE FOLDER fix it",Let's take a closer look. Could you Direct Message us so we can look into this with you?,Thu Nov 23 19:51:26 +0000 2017
2441,109036,109035,"did iOS11 and/or High Sierra break iCloud Contact Sync, my contacts are not syncing between my devices #icloudcontactsync","Thanks for reaching out, we're happy to help! Which version of iOS are you using and when did you notice issues with iCloud contacts syncing?",Thu Nov 23 19:50:27 +0000 2017
2442,109039,109040,my apple music app wont load everytime i click it,We can help out. What iOS version is the device currently on?,Thu Nov 23 17:13:00 +0000 2017
2443,109044,109043,The alert tone I bought won’t work and it makes the default sound please help,Hi. We are here to help. Is this a ringtone that was purchased? When you go to your Sound settings do you see the tone assigned to the appropriate app? Check out this link just to confirm that everything is set up the way you want it:,Thu Nov 23 17:38:00 +0000 2017
2444,109046,109045,why have you taken my Apple subscription twice within two days?,We can help out. We'd want to get you in touch with our iTunes Store support here:,Thu Nov 23 19:46:53 +0000 2017
2445,109048,109047,Thank you very much!,You're welcome and please feel free to reach back out if we can be of any further assistance!,Thu Nov 23 19:45:00 +0000 2017
2446,109050,109049,"Do I have to buy an iPhone 8 directly from Apple to be eligible for AppleCare+ or can I buy the phone separately and add AC+ afterwards, as long as it's within 60 days of my purchase?","That's a great question! No, you don't have to buy your iPhone directly from us. Please take a look at the following article for some guidance on purchasing an AppleCare plan for your device:",Thu Nov 23 16:07:30 +0000 2017
2447,109052,109051,I’ve found some tips online about changing settings on the Messenger app that seem to help.,"We're glad to hear it. If you need further assistance, let us know.",Thu Nov 23 19:44:30 +0000 2017
2448,109054,109053,Why is the Messenger app so glitchy on the Watch?! That is my main “text” app. 🤔😫,Thanks for bringing this to our attention. Have you tried restarting your Apple Watch to see if the issue persists?,Thu Nov 23 17:20:37 +0000 2017
2449,109056,109055,Same bug in my #iPhone7 as in my #iPhone5s: Volume increases without touching the buttons or the display? #iOS11,We want you to have an enjoyable experience with your new phone. Let's hop in DM and continue there. Click here:,Thu Nov 23 19:43:25 +0000 2017
2450,109058,109057,Are #refurbished iPads used less than a month? 30 day return policy from most stores!!,"Hello and thanks for reaching out to us. We test and certify all Apple refurbished products and include a 1-year warranty. All refurbished iPad models also include a brand new battery, new outer shell and a new white box. DM us with any other questions.",Thu Nov 23 19:43:25 +0000 2017
2451,109060,109062,It says “added to library” also “added to playlist” but it doesn’t add any song. Of course they are not in “added recently”. Help.,"If you open Apple Music, go to the Library page and choose ""Songs"" at the top, are the songs you're adding appearing there? Do you use Apple Music on any other device? Meet us in DM to continue.",Thu Nov 23 20:20:05 +0000 2017
2452,109061,109059,I noticed it on September 24th. I don’t receive any message.,"Can you tell us what you see if clicking the + symbol next to a song in Apple Music? Do you use Apple Music on any other devices, and if so, do you have this issue on them? Is iCloud Music Library enabled at Settings &gt; Music?",Thu Nov 23 19:42:53 +0000 2017
2453,109064,109063,I can’t add music to my playlists/library using Apple Music. It doesn’t save any music and it’s very annoying. I have latest iOS.,Did this issue begin today? Do you receive any type of error message when trying to add songs?,Thu Nov 23 19:01:30 +0000 2017
2454,109066,109065,Cuando agrego música en mi biblioteca/playlist de Apple Music estas no se guardan. Qué pasa ahí? Es muy molesto.,We offer support via Twitter in English. Get help in Spanish here: or join,Thu Nov 23 18:19:56 +0000 2017
2455,109068,109067,"I have a problem with my iPhone. I typed the code too many times and now my device is disabled. If I set it to recovery mode and want to restore it, the iPhone won't be reset. I also can not use iTunes because I can not access the homescreen, what can i do?",Hi there! We've received your DMs and you can expect a response from us there shortly with a resolution.,Thu Nov 23 19:42:53 +0000 2017
2456,109070,109069,"my iPhone goes all pixelated when I swipe from the left in Contacts, is this a software or hardware problem? See photo",We'd like to help look into this a bit further. DM us what iOS version you're on.,Thu Nov 23 19:42:00 +0000 2017
2457,109073,109072,Turned it off and in again and now they’re working. Thank you for the swift response. :),We're glad to hear that it's working. We hope you enjoy the rest of your day.,Thu Nov 23 19:40:00 +0000 2017
2458,109075,109074,"hi, since upgrading iOS I can no longer take screenshots. Has this feature been removed?","Hello. The feature is still available. Which device and software version are you using? Also, what happens while trying to take a screenshot?",Thu Nov 23 18:58:00 +0000 2017
2459,109077,109079,Yeah I actually just fixed it by tapping the top of the phone above the camera. Works fine again! Thanks!,Excellent! You're welcome. Have a great day!,Thu Nov 23 20:10:31 +0000 2017
2460,109082,109080,"any reason why my back camera won’t focus all of a sudden? Wondering if it’s just me, update didn’t help","Thanks for reaching out. Let’s work together so you can take pictures again. To start, does a restart help? Also, which device are you using?",Thu Nov 23 18:57:28 +0000 2017
2461,109084,109086,I can’t use any data if if goes away. No updates needed for carrier - I looked first to see but no. I think it must be a phone problem because like I said my wife has same contract as me but not having same problems,Got it. Thanks for clarifying that for use. We'd like to take a closer look at what's happening. Send us a DM &amp; we'll go from there.,Thu Nov 23 20:56:01 +0000 2017
2462,109085,109083,"Haven’t tried anything else yet except updated to latest software, and the usual turn off and on again",Are you still able to use cellular data when the '3G' signal goes away? Let's check for a carrier settings update with these steps:,Thu Nov 23 19:38:31 +0000 2017
2463,109089,109087,"iPhone 7, 11.1.2","When you do lose the 3G signal, what shows in its place? Have you tried any other steps since this started to happen?",Thu Nov 23 18:12:00 +0000 2017
2464,109091,109090,"In NYC.Have free data roaming. iPhone keeps losing 3G signal. If I turn airplane mode on and off again, I get 3G for about a minute, then lose it again. Anyone any ideas for a fix?",We want to help. Please let us know which iPhone model and iOS version you are currently using.,Thu Nov 23 16:02:35 +0000 2017
2465,109093,109092,Totally disappointed in Talking to a lady on the phone who is full of attitude and isn’t helping my Mum at all!,That's not the experience we hope for you to have. Meet us in DM and let's see if there is something we can do to help here.,Thu Nov 23 19:36:52 +0000 2017
2466,109095,109094,"Hi, I have an iPhone5S &amp; it started this morning &amp; no changes to the device. I am not sure what iOS version I have. At home I only have one bar showing and no 4G at present. When out had 3G &amp; still 1 bar?","Thanks for that info. You can find the iOS version by going to Settings &gt; General &gt; About. Send us a DM, with that so that we can take a closer look into this.",Thu Nov 23 19:36:52 +0000 2017
2467,109097,109096,"Hi, any thoughts on why my iPhone is suddenly making a crackling sound when I refresh Twitter, as an example. Sounds vaguely like an electrical interference? Thanks.","Hello. We are here to help. How long has this issue with the crackling sound been occurring? Have their been any recent changes to your device? What is your iOS version? Also, what model of iPhone do you have? Thanks",Thu Nov 23 18:54:29 +0000 2017
